angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
506656,-3.79988,-3.20845,0.591435,0.155646,3603000,1009000,2594000,3.57086
366011,0.0425102,0.0425102,1.42931e-011,3.36226e-010,3496000,1300000,2196000,2.68923
271377,-0.0864386,-0.0864386,1.06748e-011,1.23496e-010,4646000,0,4646000,inf
209102,0.991294,0.990517,0.000776692,0.000783513,4025000,1003000,3022000,4.01296
67073.5,0.55329,0.553285,5.42888e-006,9.81199e-006,4062000,1004000,3058000,4.04582
641915,-0.606839,-0.606826,1.28099e-005,2.11093e-005,4012000,0,4012000,inf
909435,1.29321,1.28832,0.00489017,0.00378143,5034000,641000,4393000,7.85335
878713,0.272768,0.272768,4.31993e-009,1.58374e-008,4073000,1003000,3070000,4.06082
939041,0.459828,0.459827,9.13652e-007,1.98694e-006,4020000,0,4020000,inf
434630,0.0196822,0.0196822,1.69486e-011,8.61113e-010,5032000,0,5032000,inf
-108552,-0.508652,-0.50865,2.43805e-006,4.79315e-006,4416000,0,4416000,inf
171496,0.0633753,0.0633753,6.71127e-012,1.05897e-010,4724000,1003000,3721000,4.70987
61902.6,0.708989,0.708938,5.14486e-005,7.25662e-005,4034000,1019000,3015000,3.95878
402292,21.2446,5.79615,15.4485,0.727171,4306000,0,4306000,inf
-257170,2.40313,2.2825,0.12063,0.050197,4646000,503000,4143000,9.23658
-910711,-1.28159,-1.27698,0.00461616,0.0036019,4685000,0,4685000,inf
873418,-17.1956,-5.6079,11.5877,0.673875,4585000,1011000,3574000,4.53511
-619098,0.488086,0.488084,1.63627e-006,3.35242e-006,4012000,1039000,2973000,3.86141
-692897,-0.40062,-0.40062,2.31503e-007,5.77863e-007,3969000,1036000,2933000,3.83108
-126742,-2.34658,-2.23724,0.109348,0.0465988,3737000,1004000,2733000,3.72211
-397359,-0.793918,-0.793783,0.000134647,0.000169599,4803000,0,4803000,inf
-439998,1.44415,1.43451,0.00963944,0.00667481,5068000,0,5068000,inf
-865976,2.94152,2.68175,0.259767,0.0883105,4510000,0,4510000,inf
-880107,2.43974,2.31146,0.128273,0.0525765,5342000,0,5342000,inf
109069,-1.28565,-1.28094,0.00471049,0.00366391,4528000,0,4528000,inf
187820,-0.435312,-0.435311,5.31641e-007,1.22129e-006,5117000,0,5117000,inf
882584,0.937446,0.936937,0.000508806,0.000542757,5041000,0,5041000,inf
-313793,-1.79122,-1.75973,0.031497,0.0175841,4635000,0,4635000,inf
550567,-0.808069,-0.807914,0.000155846,0.000192862,4515000,1009000,3506000,4.47473
-603835,1.18679,1.18401,0.00278637,0.00234782,3978000,1223000,2755000,3.25266
-569374,-1.3126,-1.30722,0.00537435,0.00409443,4527000,0,4527000,inf
337466,-0.500261,-0.500259,2.07702e-006,4.15186e-006,4731000,0,4731000,inf
-504492,0.662425,0.662397,2.82916e-005,4.27092e-005,5186000,0,5186000,inf
-473552,-0.872024,-0.871735,0.000288909,0.000331309,5033000,0,5033000,inf
-160848,-10.6437,-5.04915,5.5945,0.525618,4544000,502000,4042000,9.05179
102318,-0.650558,-0.650533,2.40709e-005,3.70004e-005,4501000,0,4501000,inf
606904,5.34988,3.89857,1.45131,0.271279,4523000,1006000,3517000,4.49602
487483,-1.53665,-1.52283,0.0138157,0.00899079,4173000,1004000,3169000,4.15637
573811,-1.17838,-1.17573,0.00265594,0.00225388,4533000,503000,4030000,9.01193
141184,0.969656,0.968998,0.000658117,0.000678712,4031000,0,4031000,inf
402801,9.85206,4.94036,4.91169,0.498545,5013000,0,5013000,inf
-700514,1.93208,1.88628,0.0457995,0.0237048,4381000,1470000,2911000,2.98027
-915058,-0.123389,-0.123389,3.53608e-011,2.86579e-010,4534000,503000,4031000,9.01392
-709758,-0.260121,-0.260121,2.60895e-009,1.00298e-008,4231000,0,4231000,inf
674685,0.129396,0.129396,2.53104e-011,1.95605e-010,4551000,1007000,3544000,4.51936
-751744,1.9461,1.89869,0.0474164,0.0243648,3671000,1003000,2668000,3.66002
442174,21.9792,5.82348,16.1557,0.735045,4514000,0,4514000,inf
-854787,-0.933755,-0.933262,0.000493602,0.00052862,5256000,0,5256000,inf
697236,0.0421959,0.0421959,2.72269e-011,6.4525e-010,4534000,1007000,3527000,4.50248
-647096,-0.538563,-0.538558,4.20735e-006,7.81219e-006,4064000,0,4064000,inf
-943294,1.17749,1.17485,0.00264241,0.00224409,5107000,0,5107000,inf
932818,1.3396,1.33349,0.00610628,0.00455829,4223000,1049000,3174000,4.02574
19289.1,-0.276957,-0.276957,5.1164e-009,1.84736e-008,4014000,1000000,3014000,4.014
-29003.5,-0.290208,-0.290208,8.35878e-009,2.88027e-008,3064000,1354000,1710000,2.26292
-575782,0.124657,0.124657,2.37449e-011,1.90482e-010,4064000,0,4064000,inf
386010,-0.168197,-0.168197,4.01333e-011,2.38609e-010,5029000,1003000,4026000,5.01396
-760228,-0.0433488,-0.0433488,2.96897e-011,6.84902e-010,4025000,1001000,3024000,4.02098
