angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-205033,-0.0786918,-0.0786922,4.10562e-007,5.21734e-006,5653000,497425000,-491772000,0.0113645
812914,0.949276,0.949276,3.99782e-007,4.21144e-007,5038000,504345000,-499307000,0.00998919
-209830,0.244014,0.244012,1.30478e-006,5.34718e-006,6486000,489600000,-483114000,0.0132475
351641,0.813959,0.81396,1.08932e-006,1.3383e-006,5333000,478166000,-472833000,0.011153
-748270,0.693494,0.693495,1.04497e-006,1.50681e-006,5075000,478080000,-473005000,0.0106154
-23352,0.524437,0.524438,1.29031e-006,2.46036e-006,5000000,476000000,-471000000,0.0105042
631896,0.96066,0.960659,1.33582e-007,1.39053e-007,5001000,476582000,-471581000,0.0104935
-221202,-0.410506,-0.410507,9.67274e-007,2.3563e-006,5000000,478057000,-473057000,0.010459
801161,-0.975721,-0.975721,2.43361e-009,2.49416e-009,4999000,477288000,-472289000,0.0104738
98061,-0.588217,-0.588218,4.25932e-007,7.24107e-007,6000000,476524000,-470524000,0.0125912
-134775,-0.732107,-0.732107,4.29801e-007,5.87075e-007,4999000,474941000,-469942000,0.0105255
267020,0.0218509,0.02185,9.29483e-007,4.25374e-005,6001000,475356000,-469355000,0.0126242
-948865,-0.00638964,-0.00638914,4.97942e-007,7.79296e-005,6004000,478147000,-472143000,0.0125568
350282,0.810624,0.810625,7.55947e-007,9.32549e-007,5004000,497531000,-492527000,0.0100577
795136,-0.996174,-0.996174,7.95368e-008,7.98423e-008,5507000,484035000,-478528000,0.0113773
-835636,0.717734,0.717734,1.28662e-007,1.79262e-007,4503000,485233000,-480730000,0.00928008
44382.2,-0.782741,-0.78274,3.81747e-008,4.87705e-008,5106000,486073000,-480967000,0.0105046
-79056.8,-0.987806,-0.987806,2.55893e-007,2.59052e-007,6025000,491238000,-485213000,0.0122649
158738,-0.361937,-0.361937,8.62901e-007,2.38412e-006,6589000,485274000,-478685000,0.0135779
217692,-0.918018,-0.918017,7.10143e-007,7.73561e-007,5504000,485667000,-480163000,0.0113329
549506,-0.271626,-0.271626,2.13026e-007,7.8426e-007,6155000,478677000,-472522000,0.0128584
-272695,0.993968,0.993968,1.93586e-007,1.94761e-007,5029000,481336000,-476307000,0.010448
-850223,-0.999892,-0.999892,1.63398e-008,1.63416e-008,5015000,483090000,-478075000,0.0103811
703912,0.175573,0.175572,5.09094e-007,2.89962e-006,5262000,479710000,-474448000,0.0109691
75254.2,0.453004,0.453003,9.00132e-007,1.98703e-006,6018000,479689000,-473671000,0.0125456
39575.4,-0.659761,-0.65976,9.33813e-008,1.41538e-007,5512000,480819000,-475307000,0.0114638
578343,0.848663,0.848664,8.87784e-007,1.0461e-006,6000000,489082000,-483082000,0.0122679
-526486,0.870734,0.870733,6.89694e-007,7.92084e-007,6070000,480942000,-474872000,0.0126211
750490,0.695424,0.695425,8.29925e-007,1.19341e-006,6509000,490547000,-484038000,0.0132689
-311434,-0.99637,-0.99637,2.88708e-008,2.8976e-008,5679000,483474000,-477795000,0.0117462
690902,0.523867,0.523867,2.59926e-008,4.96169e-008,6067000,484094000,-478027000,0.0125327
85508.3,0.422629,0.422627,1.72672e-006,4.08566e-006,5709000,480979000,-475270000,0.0118695
-26457.8,0.675888,0.675888,3.95691e-008,5.85439e-008,5651000,478440000,-472789000,0.0118113
-492309,-0.671159,-0.67116,8.86868e-007,1.3214e-006,6563000,486712000,-480149000,0.0134844
695.97,-0.994254,-0.994254,9.58883e-008,9.64425e-008,5509000,478520000,-473011000,0.0115126
-327479,0.24123,0.241229,9.45579e-008,3.91983e-007,6813000,481263000,-474450000,0.0141565
446444,-0.931862,-0.931862,2.01757e-007,2.16509e-007,5577000,477361000,-471784000,0.011683
717619,-0.349492,-0.349492,2.03942e-007,5.8354e-007,6231000,477015000,-470784000,0.0130625
33983.1,-0.460171,-0.460172,6.30667e-007,1.3705e-006,5000000,477345000,-472345000,0.0104746
916180,-0.648972,-0.648973,7.94708e-007,1.22456e-006,5449000,486568000,-481119000,0.0111988
-542818,-0.884941,-0.884941,3.20913e-007,3.62638e-007,5591000,477721000,-472130000,0.0117035
