angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
515705,-0.054837,-0.0548248,1.21863e-005,0.000222227,6100000,997000,5103000,6.11836
-290396,0.212767,0.212728,3.92606e-005,0.000184524,5123000,1000000,4123000,5.123
-836800,0.776718,0.776557,0.000161393,0.000207789,5507000,1000000,4507000,5.507
394212,-0.804604,-0.804572,3.22902e-005,4.01318e-005,5248000,1001000,4247000,5.24276
968481,-0.664483,-0.663897,0.000585288,0.000880818,5999000,1000000,4999000,5.999
778820,0.13759,0.137857,0.000267501,0.00194419,5002000,998000,4004000,5.01202
726433,0.538828,0.538262,0.00056679,0.00105189,6001000,1000000,5001000,6.001
862300,0.983121,0.981591,0.0015299,0.00155616,4999000,1001000,3998000,4.99401
-696384,-0.187711,-0.18789,0.000179213,0.000954727,5999000,1000000,4999000,5.999
297840,-0.976972,-0.975453,0.00151895,0.00155476,5139000,1000000,4139000,5.139
-529022,0.248083,0.247462,0.000621072,0.00250349,6000000,1000000,5000000,6
-706140,0.999977,0.998518,0.00145863,0.00145867,5001000,999000,4002000,5.00601
-314616,0.829843,0.829884,4.17235e-005,5.02788e-005,6007000,994000,5013000,6.04326
160983,0.948005,0.946949,0.00105627,0.0011142,4999000,1000000,3999000,4.999
-722497,0.258066,0.257808,0.000257166,0.000996513,6001000,1004000,4997000,5.97709
506656,-0.967073,-0.965686,0.00138677,0.00143398,4477000,1004000,3473000,4.45916
366011,-0.0424719,-0.0424315,4.03068e-005,0.000949024,6000000,1000000,5000000,6
271377,-0.0861175,-0.0862167,9.91714e-005,0.00115158,6000000,1000000,5000000,6
209102,-0.704009,-0.703507,0.00050129,0.000712051,5509000,1000000,4509000,5.509
67073.5,0.484128,0.483685,0.000442339,0.000913683,5001000,999000,4002000,5.00601
641915,-0.518788,-0.518537,0.000251563,0.000484906,6000000,1000000,5000000,6
909435,0.791076,0.79098,9.59375e-005,0.000121275,5000000,1000000,4000000,5
878713,-0.263154,-0.262851,0.000302865,0.0011509,6000000,1000000,5000000,6
939041,0.417777,0.417643,0.000134214,0.000321257,6000000,1000000,5000000,6
434630,-0.0196784,-0.0196281,5.03337e-005,0.00255781,5000000,1000000,4000000,5
-108552,0.453373,0.453186,0.000186266,0.000410846,5531000,1011000,4520000,5.47082
171496,-0.0632484,-0.0632619,1.34676e-005,0.000212932,6000000,1001000,4999000,5.99401
61902.6,0.578374,0.57753,0.000843728,0.00145879,6009000,1000000,5009000,6.009
402292,-0.998894,-0.997458,0.00143566,0.00143725,5000000,1000000,4000000,5
-257170,0.923255,0.922128,0.00112664,0.00122029,5000000,1000000,4000000,5
-910711,-0.788395,-0.788287,0.000108776,0.000137972,6000000,1000000,5000000,6
873418,-0.998313,-0.996879,0.00143386,0.00143628,5003000,1001000,4002000,4.998
-619098,-0.438627,-0.438489,0.000138631,0.000316056,4999000,1000000,3999000,4.999
-692897,-0.371887,-0.371605,0.000281296,0.000756403,6508000,0,6508000,inf
-126742,0.919949,0.918805,0.00114381,0.00124334,6101000,1000000,5101000,6.101
-397359,0.621786,0.621002,0.000784399,0.00126152,5001000,1000000,4001000,5.001
-439998,0.822138,0.822168,2.96631e-005,3.60804e-005,6000000,999000,5001000,6.00601
-865976,-0.946784,-0.945729,0.00105482,0.0011141,5000000,1000000,4000000,5
-880107,-0.925291,-0.924174,0.00111624,0.00120636,5000000,1000000,4000000,5
109069,-0.789336,-0.789232,0.000104283,0.000132115,5000000,1000000,4000000,5
187820,0.399134,0.398958,0.000176224,0.000441516,6000000,1000000,5000000,6
882584,-0.68392,-0.683402,0.000517928,0.000757293,5001000,1000000,4001000,5.001
-313793,0.873146,0.872,0.00114641,0.00131296,5999000,1001000,4998000,5.99301
550567,0.628515,0.627759,0.000755863,0.00120262,4999000,1000000,3999000,4.999
-603835,-0.764722,-0.764519,0.000203608,0.00026625,5165000,1000000,4165000,5.165
-569374,0.795454,0.795379,7.48754e-005,9.41292e-005,6000000,1000000,5000000,6
337466,0.4474,0.447238,0.00016189,0.000361846,6005000,0,6005000,inf
-504492,-0.55225,-0.551542,0.000707277,0.00128072,6000000,1000000,5000000,6
-473552,-0.657233,-0.656615,0.00061803,0.000940351,6000000,1000000,5000000,6
-160848,0.995615,0.99417,0.0014451,0.00145146,4621000,1001000,3620000,4.61638
102318,0.545317,0.544676,0.000641305,0.00117602,5999000,1000000,4999000,5.999
606904,-0.982975,-0.981445,0.00153019,0.00155669,6000000,0,6000000,inf
487483,0.83815,0.838189,3.92875e-005,4.6874e-005,6001000,999000,5002000,6.00701
573811,-0.762458,-0.762249,0.000209562,0.000274851,5003000,998000,4005000,5.01303
141184,0.696131,0.695631,0.000499596,0.000717675,6000000,1000000,5000000,6
402801,-0.994888,-0.993438,0.00145063,0.00145808,4999000,1000000,3999000,4.999
-700514,-0.888096,-0.886868,0.00122765,0.00138234,5000000,1000000,4000000,5
-915058,-0.122461,-0.122693,0.000232878,0.00190166,6000000,1000000,5000000,6
-709758,0.251743,0.251041,0.000702538,0.00279069,6000000,0,6000000,inf
674685,-0.128326,-0.128575,0.000248566,0.00193698,6001000,1000000,5001000,6.001
-751744,0.889446,0.888216,0.00123001,0.0013829,4999000,1000000,3999000,4.999
442174,0.998967,0.99753,0.00143611,0.0014376,5245000,999000,4246000,5.25025
-854787,0.682483,0.681962,0.00052151,0.000764136,6004000,1000000,5004000,6.004
697236,-0.0421584,-0.0421176,4.08426e-005,0.000968789,6000000,1000000,5000000,6
-647096,0.474169,0.473836,0.000333238,0.000702783,5508000,1000000,4508000,5.508
-943294,0.762217,0.762007,0.000210153,0.000275712,5000000,1000000,4000000,5
932818,-0.801348,-0.801301,4.70364e-005,5.86967e-005,5000000,1000000,4000000,5
19289.1,-0.266909,-0.266576,0.000332652,0.00124631,6000000,1000000,5000000,6
-29003.5,-0.278708,-0.278303,0.000405806,0.00145602,5001000,999000,4002000,5.00601
-575782,-0.1237,-0.123936,0.000236403,0.00191111,6000000,1000000,5000000,6
386010,0.165867,0.166133,0.000265178,0.00159873,6000000,1001000,4999000,5.99401
-760228,-0.0433081,-0.0432693,3.88306e-005,0.000896613,4999000,1000000,3999000,4.999
-204937,0.884185,0.882969,0.0012165,0.00137584,6000000,1000000,5000000,6
