angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
321452,-0.0299439,-0.0299644,2.04199e-005,0.000681939,4996000,1001000,3995000,4.99101
-289224,-0.70228,-0.70228,2.67091e-008,3.8032e-008,5000000,999000,4001000,5.00501
-143312,0.684608,0.684608,3.62145e-008,5.28981e-008,5212000,1001000,4211000,5.20679
309712,0.429628,0.429629,8.99924e-007,2.09466e-006,5000000,999000,4001000,5.00501
-818293,-0.728797,-0.728797,1.63683e-008,2.24594e-008,5001000,1000000,4001000,5.001
-828655,-0.744733,-0.744733,1.1881e-008,1.59534e-008,5112000,0,5112000,inf
-205033,0.996899,0.996899,6.28941e-013,6.30898e-013,6000000,0,6000000,inf
812914,-0.314443,-0.314446,2.5552e-006,8.12609e-006,5505000,1005000,4500000,5.47761
-209830,-0.969772,-0.969772,1.7677e-012,1.8228e-012,5001000,0,5001000,inf
351641,-0.580923,-0.580923,1.65501e-007,2.84893e-007,6396000,0,6396000,inf
-748270,0.720462,0.720462,1.91826e-008,2.66254e-008,5007000,1000000,4007000,5.007
-23352,-0.851449,-0.851449,7.22371e-010,8.48401e-010,5000000,0,5000000,inf
631896,-0.277729,-0.277732,3.45583e-006,1.24432e-005,6149000,0,6149000,inf
-221202,-0.911858,-0.911858,5.40226e-011,5.92445e-011,6000000,0,6000000,inf
801161,-0.219018,-0.219023,5.4646e-006,2.49505e-005,6001000,0,6001000,inf
98061,0.808703,0.808703,2.65946e-009,3.28855e-009,6091000,0,6091000,inf
-134775,0.68119,0.68119,3.83331e-008,5.62737e-008,6010000,0,6010000,inf
267020,-0.999761,-0.999761,2.27374e-013,2.27428e-013,4999000,1000000,3999000,4.999
-948865,-0.99998,-0.99998,2.36255e-013,2.3626e-013,5000000,1003000,3997000,4.98504
350282,0.585567,0.585568,1.55806e-007,2.66077e-007,5024000,1002000,4022000,5.01397
795136,0.0873947,0.0874087,1.39729e-005,0.000159883,5713000,0,5713000,inf
-835636,-0.696317,-0.696317,2.96233e-008,4.25428e-008,6541000,0,6541000,inf
44382.2,-0.622348,-0.622348,9.45036e-008,1.5185e-007,5300000,1000000,4300000,5.3
-79056.8,-0.155691,-0.155699,8.7019e-006,5.58923e-005,6000000,0,6000000,inf
158738,0.932203,0.932203,1.56007e-011,1.67354e-011,5508000,0,5508000,inf
217692,-0.396539,-0.396541,1.23534e-006,3.1153e-006,5999000,0,5999000,inf
549506,-0.962403,-0.962403,5.13489e-012,5.33549e-012,6001000,0,6001000,inf
-272695,-0.109672,-0.109684,1.20075e-005,0.000109485,5933000,0,5933000,inf
-850223,-0.0147226,-0.0147451,2.25219e-005,0.00152975,6100000,0,6100000,inf
703912,0.984466,0.984466,4.80949e-012,4.88537e-012,6088000,0,6088000,inf
75254.2,0.891509,0.891509,1.43784e-010,1.61281e-010,5349000,998000,4351000,5.35972
39575.4,-0.751476,-0.751476,1.03473e-008,1.37693e-008,5000000,0,5000000,inf
578343,0.528934,0.528934,3.12515e-007,5.90839e-007,6007000,0,6007000,inf
-526486,0.491755,0.491755,4.7432e-007,9.64546e-007,6009000,1001000,5008000,6.003
750490,0.7186,0.7186,1.98228e-008,2.75853e-008,5002000,0,5002000,inf
-311434,0.0851284,0.0851426,1.41879e-005,0.000166665,6007000,0,6007000,inf
690902,-0.8518,-0.8518,7.28241e-010,8.54944e-010,6007000,0,6007000,inf
85508.3,0.906303,0.906303,6.74409e-011,7.44133e-011,5000000,1000000,4000000,5
-26457.8,0.737004,0.737004,1.39147e-008,1.88801e-008,5000000,0,5000000,inf
-492309,-0.741314,-0.741314,1.27738e-008,1.72313e-008,6140000,0,6140000,inf
695.97,0.107044,0.107056,1.2226e-005,0.000114215,6001000,0,6001000,inf
-327479,0.970468,0.970468,3.28226e-012,3.38214e-012,5507000,0,5507000,inf
446444,0.362813,0.362814,1.68099e-006,4.63321e-006,6002000,0,6002000,inf
717619,-0.93694,-0.93694,5.11369e-013,5.45786e-013,6000000,0,6000000,inf
33983.1,-0.88783,-0.88783,1.71369e-010,1.9302e-010,5758000,0,5758000,inf
916180,-0.760812,-0.760812,8.45052e-009,1.11072e-008,6210000,0,6210000,inf
-542818,0.465703,0.465704,6.25339e-007,1.34279e-006,5410000,1435000,3975000,3.77003
62778.4,-0.998639,-0.998639,1.27565e-013,1.27738e-013,4563000,1000000,3563000,4.563
-325415,-0.98928,-0.98928,1.85363e-012,1.87371e-012,5001000,1000000,4001000,5.001
-939576,0.807292,0.807292,2.73849e-009,3.39219e-009,4966000,1011000,3955000,4.91197
-372794,0.954087,0.954087,6.22125e-012,6.52063e-012,4999000,1001000,3998000,4.99401
113130,0.133485,0.133495,1.01805e-005,7.62667e-005,5370000,0,5370000,inf
-334948,-0.875515,-0.875515,2.86276e-010,3.2698e-010,5450000,1479000,3971000,3.68492
622543,0.449159,0.44916,7.40891e-007,1.64951e-006,5603000,0,5603000,inf
-670861,0.561289,0.561289,2.12108e-007,3.77895e-007,6657000,0,6657000,inf
-475976,0.658174,0.658174,5.55168e-008,8.43497e-008,5446000,1073000,4373000,5.07549
483375,-0.999399,-0.999399,6.53033e-013,6.53426e-013,4997000,1000000,3997000,4.997
-979795,-0.040221,-0.0402402,1.91019e-005,0.000474924,6000000,0,6000000,inf
-915717,0.710013,0.710013,2.32685e-008,3.27719e-008,5510000,0,5510000,inf
-915338,-0.605376,-0.605376,1.19636e-007,1.97622e-007,6132000,1001000,5131000,6.12587
917793,-0.288623,-0.288626,3.16388e-006,1.0962e-005,4999000,1000000,3999000,4.999
-317850,-0.988397,-0.988397,1.88372e-012,1.90583e-012,5000000,0,5000000,inf
726713,0.941929,0.941929,1.56228e-011,1.6586e-011,6008000,0,6008000,inf
-148113,0.891912,0.891912,1.45e-010,1.62572e-010,5008000,1000000,4008000,5.008
779502,-0.928574,-0.928574,6.11611e-012,6.58656e-012,5637000,0,5637000,inf
-428784,0.499701,0.499702,4.34845e-007,8.70211e-007,5774000,0,5774000,inf
-54478.6,-0.979673,-0.979673,3.94795e-013,4.02987e-013,6239000,503000,5736000,12.4036
95716.8,0.33524,0.335243,2.14079e-006,6.38584e-006,4854000,1065000,3789000,4.55775
-746718,0.820917,0.820917,1.90676e-009,2.32272e-009,5008000,999000,4009000,5.01301
-515221,0.985052,0.985052,3.45279e-012,3.50519e-012,5009000,0,5009000,inf
848961,-0.379075,-0.379076,1.45156e-006,3.82922e-006,6007000,999000,5008000,6.01301
-510743,-0.396107,-0.396109,1.24036e-006,3.13138e-006,5000000,1001000,3999000,4.995
210673,-0.8207,-0.8207,1.89728e-009,2.31178e-009,5003000,0,5003000,inf
727516,0.0885233,0.0885372,1.38669e-005,0.000156647,6000000,1000000,5000000,6
-464266,0.00707672,0.00710037,2.36491e-005,0.00334181,5313000,0,5313000,inf
834325,0.983347,0.983347,5.92204e-012,6.02233e-012,5508000,1167000,4341000,4.71979
-661553,-0.88784,-0.88784,1.83767e-010,2.06982e-010,5317000,0,5317000,inf
-53353.2,-0.88527,-0.88527,1.93911e-010,2.19041e-010,6002000,0,6002000,inf
435867,-0.96703,-0.96703,4.67981e-012,4.83937e-012,5998000,0,5998000,inf
-806296,0.984217,0.984217,5.55322e-012,5.64228e-012,5000000,0,5000000,inf
-135895,-0.269048,-0.269051,3.70481e-006,1.37701e-005,6402000,1000000,5402000,6.402
-817336,0.720449,0.720449,1.91452e-008,2.6574e-008,5000000,0,5000000,inf
-873089,-0.977779,-0.977779,7.18337e-012,7.34661e-012,6071000,0,6071000,inf
-205412,-0.846009,-0.846009,8.73627e-010,1.03264e-009,5014000,1000000,4014000,5.014
515705,0.998495,0.998495,1.10234e-012,1.104e-012,5000000,1000000,4000000,5
-290396,0.977103,0.977103,2.46503e-012,2.52279e-012,4729000,1000000,3729000,4.729
-836800,0.629848,0.629848,8.49035e-008,1.348e-007,6000000,0,6000000,inf
394212,0.593811,0.593811,1.39817e-007,2.35457e-007,6000000,0,6000000,inf
968481,-0.747304,-0.747304,1.1264e-008,1.50728e-008,6000000,0,6000000,inf
778820,0.990489,0.990489,4.17655e-012,4.21665e-012,5004000,999000,4005000,5.00901
726433,-0.842416,-0.842416,9.93946e-010,1.17988e-009,5422000,0,5422000,inf
862300,-0.182955,-0.182962,7.14637e-006,3.90607e-005,5999000,0,5999000,inf
-696384,0.982224,0.982224,5.0796e-012,5.17153e-012,5510000,1000000,4510000,5.51
297840,-0.213367,-0.213372,5.7028e-006,2.67277e-005,5007000,1000000,4007000,5.007
-529022,-0.968739,-0.968739,4.84557e-012,5.00193e-012,5000000,1000000,4000000,5
-706140,0.00676739,0.00679109,2.36958e-005,0.00350146,5000000,0,5000000,inf
-314616,-0.557998,-0.557998,2.20863e-007,3.95813e-007,5808000,1212000,4596000,4.79208
160983,-0.318254,-0.318256,2.47448e-006,7.77518e-006,5387000,1008000,4379000,5.34425
-722497,0.966127,0.966127,7.67231e-012,7.9413e-012,4999000,999000,4000000,5.004
506656,0.254501,0.254505,4.15685e-006,1.63333e-005,4999000,1001000,3998000,4.99401
366011,-0.999098,-0.999098,6.0596e-013,6.06507e-013,5334000,0,5334000,inf
271377,0.996285,0.996285,9.11049e-013,9.14446e-013,5030000,1000000,4030000,5.03
209102,-0.710191,-0.710191,2.31623e-008,3.26141e-008,5001000,999000,4002000,5.00601
67073.5,0.874997,0.874997,2.97586e-010,3.401e-010,4410000,1009000,3401000,4.37066
641915,0.854903,0.854903,6.53707e-010,7.64656e-010,5001000,1000000,4001000,5.001
909435,0.611717,0.611718,1.09657e-007,1.7926e-007,5000000,999000,4001000,5.00501
878713,-0.964754,-0.964754,8.51985e-012,8.83111e-012,5326000,0,5326000,inf
939041,0.90855,0.90855,4.55728e-011,5.01599e-011,5822000,0,5822000,inf
434630,-0.999806,-0.999806,3.334e-013,3.33465e-013,5008000,0,5008000,inf
-108552,-0.891321,-0.891321,1.44476e-010,1.62092e-010,6514000,0,6514000,inf
171496,-0.997998,-0.997998,4.22773e-013,4.23621e-013,5000000,1000000,4000000,5
61902.6,0.815772,0.815772,2.18617e-009,2.67988e-009,5000000,1000000,4000000,5
402292,-0.0470186,-0.0470369,1.82723e-005,0.000388619,5000000,1000000,4000000,5
-257170,0.384188,0.384189,1.38516e-006,3.60541e-006,5000000,1001000,3999000,4.995
-910711,0.615169,0.615169,1.04522e-007,1.69907e-007,5029000,1000000,4029000,5.029
873418,0.0580564,0.0580734,1.69937e-005,0.00029271,5000000,1000000,4000000,5
-619098,-0.898669,-0.898669,1.13102e-010,1.25855e-010,5000000,1003000,3997000,4.98504
-692897,0.928278,0.928278,7.71683e-012,8.31306e-012,4997000,0,4997000,inf
-126742,-0.392038,-0.392039,1.28826e-006,3.28606e-006,6000000,0,6000000,inf
-397359,-0.783187,-0.783187,5.07338e-009,6.47786e-009,6002000,0,6002000,inf
-439998,0.569288,0.569288,1.91949e-007,3.37174e-007,6007000,0,6007000,inf
-865976,-0.321869,-0.321872,2.39998e-006,7.45638e-006,5999000,0,5999000,inf
-880107,-0.379259,-0.37926,1.44913e-006,3.82095e-006,6000000,1000000,5000000,6
109069,0.613961,0.613961,1.06327e-007,1.73183e-007,5003000,1000000,4003000,5.003
187820,-0.916893,-0.916893,4.03833e-011,4.40436e-011,5001000,0,5001000,inf
882584,-0.729557,-0.729557,1.6084e-008,2.20462e-008,5999000,505000,5494000,11.8792
-313793,-0.487458,-0.487459,4.96842e-007,1.01925e-006,5004000,1000000,4004000,5.004
550567,-0.777798,-0.777798,5.78807e-009,7.44161e-009,5000000,1000000,4000000,5
-603835,-0.64436,-0.64436,6.85643e-008,1.06407e-007,5000000,1000000,4000000,5
-569374,-0.606014,-0.606015,1.18609e-007,1.9572e-007,5000000,1000000,4000000,5
337466,-0.894334,-0.894334,1.32757e-010,1.48442e-010,5000000,1000000,4000000,5
-504492,-0.833679,-0.833679,1.30243e-009,1.56226e-009,5000000,0,5000000,inf
-473552,0.753687,0.753687,9.86424e-009,1.3088e-008,5000000,1001000,3999000,4.995
-160848,-0.0935408,-0.0935542,1.34041e-005,0.000143297,5999000,0,5999000,inf
102318,-0.83823,-0.83823,1.12199e-009,1.33853e-009,5000000,1000000,4000000,5
606904,-0.183738,-0.183745,7.10551e-006,3.8672e-005,6000000,0,6000000,inf
487483,-0.54544,-0.54544,2.57258e-007,4.71653e-007,6000000,0,6000000,inf
573811,0.647037,0.647037,6.58555e-008,1.0178e-007,6000000,0,6000000,inf
141184,0.717915,0.717915,2.00945e-008,2.79901e-008,5056000,1000000,4056000,5.056
402801,-0.100983,-0.100996,1.27429e-005,0.000126189,5001000,1000000,4001000,5.001
-700514,-0.459658,-0.459659,6.65686e-007,1.44822e-006,5002000,1000000,4002000,5.002
-915058,0.992473,0.992473,4.36795e-012,4.40108e-012,5000000,1001000,3999000,4.995
-709758,-0.967794,-0.967794,6.65112e-012,6.87246e-012,4999000,504000,4495000,9.91865
674685,-0.991732,-0.991732,3.37463e-012,3.40277e-012,5103000,1000000,4103000,5.103
-751744,0.457039,0.45704,6.83816e-007,1.49619e-006,5000000,1000000,4000000,5
442174,0.0454506,0.0454691,1.84608e-005,0.000406173,6005000,0,6005000,inf
-854787,-0.730901,-0.730901,1.56691e-008,2.14381e-008,5065000,1000000,4065000,5.065
697236,-0.999111,-0.999111,1.14575e-012,1.14677e-012,5001000,1000000,4001000,5.001
-647096,-0.880434,-0.880434,2.26204e-010,2.56924e-010,4321000,1267000,3054000,3.41042
-943294,0.647321,0.647321,6.55843e-008,1.01316e-007,5057000,1000000,4057000,5.057
932818,-0.598199,-0.598199,1.31827e-007,2.20373e-007,5179000,1000000,4179000,5.179
19289.1,0.963722,0.963722,7.71494e-013,8.00536e-013,5117000,1000000,4117000,5.117
-29003.5,0.960376,0.960376,5.74873e-013,5.98592e-013,5000000,0,5000000,inf
-575782,-0.99232,-0.99232,2.77667e-012,2.79816e-012,6000000,0,6000000,inf
386010,-0.986148,-0.986148,2.50033e-012,2.53545e-012,5000000,1000000,4000000,5
-760228,0.999062,0.999062,1.28342e-012,1.28462e-012,5000000,1000000,4000000,5
-204937,-0.467137,-0.467137,6.16102e-007,1.31889e-006,5104000,0,5104000,inf
-166523,0.982355,0.982355,1.1986e-012,1.22013e-012,6378000,0,6378000,inf
146547,-0.606433,-0.606433,1.17946e-007,1.94492e-007,6001000,0,6001000,inf
287553,-0.967721,-0.967721,3.14226e-012,3.24708e-012,5786000,0,5786000,inf
622231,0.594903,0.594903,1.37771e-007,2.31585e-007,6004000,0,6004000,inf
-84498.1,-0.228655,-0.22866,5.07834e-006,2.22096e-005,6000000,0,6000000,inf
-552659,-0.750343,-0.750343,1.06115e-008,1.41422e-008,6000000,0,6000000,inf
432530,0.239703,0.239707,4.66481e-006,1.94608e-005,6000000,0,6000000,inf
-400116,-0.96066,-0.96066,5.18996e-012,5.40249e-012,6001000,0,6001000,inf
787445,0.113028,0.113039,1.17338e-005,0.000103813,5999000,0,5999000,inf
99034.5,0.483123,0.483123,5.20514e-007,1.0774e-006,6000000,0,6000000,inf
938628,-0.550865,-0.550865,2.40993e-007,4.37481e-007,6000000,0,6000000,inf
-342697,0.555542,0.555542,2.27637e-007,4.09756e-007,6000000,0,6000000,inf
