angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
435867,0.254663,0.254663,1.64301e-011,6.45171e-011,5169000,999000,4170000,5.17417
-806296,-0.176967,-0.176967,3.09337e-011,1.74799e-010,6009000,1000000,5009000,6.009
-135895,-0.963127,-0.963127,1.42397e-012,1.47849e-012,5279000,997000,4282000,5.29488
-817336,-0.693508,-0.693508,2.29535e-011,3.30977e-011,4604000,1428000,3176000,3.22409
-873089,-0.209638,-0.209638,3.32772e-011,1.58737e-010,6001000,999000,5002000,6.00701
-205412,-0.533169,-0.533169,6.77414e-012,1.27054e-011,5108000,999000,4109000,5.11311
515705,-0.054837,-0.054837,2.00722e-011,3.66033e-010,6335000,0,6335000,inf
-290396,0.212767,0.212767,1.10606e-011,5.19845e-011,6001000,1001000,5000000,5.995
-836800,0.776718,0.776718,2.0545e-011,2.64511e-011,6287000,1000000,5287000,6.287
394212,-0.804604,-0.804604,9.12492e-012,1.13409e-011,5000000,1000000,4000000,5
968481,-0.664483,-0.664483,2.8212e-011,4.24571e-011,6000000,0,6000000,inf
778820,0.13759,0.13759,3.007e-011,2.18548e-010,6001000,999000,5002000,6.00701
726433,0.538828,0.538828,2.38545e-011,4.4271e-011,6002000,998000,5004000,6.01403
862300,0.983121,0.983121,6.14553e-012,6.25104e-012,5000000,1000000,4000000,5
-696384,-0.187711,-0.187711,2.66628e-011,1.42042e-010,5000000,1000000,4000000,5
297840,-0.976972,-0.976972,2.47991e-012,2.53836e-012,6005000,0,6005000,inf
-529022,0.248083,0.248083,1.99769e-011,8.0525e-011,5998000,1000000,4998000,5.998
-706140,0.999977,0.999977,1.46438e-013,1.46442e-013,5002000,998000,4004000,5.01202
-314616,0.829843,0.829843,6.84319e-012,8.24637e-012,5000000,1001000,3999000,4.995
160983,0.948005,0.948005,1.99651e-012,2.10602e-012,5508000,1001000,4507000,5.5025
-722497,0.258066,0.258066,2.72093e-011,1.05436e-010,5000000,1000000,4000000,5
506656,-0.967073,-0.967073,5.02476e-012,5.19584e-012,5000000,1000000,4000000,5
366011,-0.0424719,-0.0424719,1.42544e-011,3.3562e-010,5000000,1000000,4000000,5
271377,-0.0861175,-0.0861175,1.05391e-011,1.2238e-010,5999000,1001000,4998000,5.99301
209102,-0.704009,-0.704009,5.78859e-012,8.22233e-012,5084000,1000000,4084000,5.084
67073.5,0.484128,0.484128,2.28778e-012,4.72557e-012,5001000,999000,4002000,5.00601
